id,poll_id,question_id,option_id,count,percentage,denominator,deminator_estimate,done_by,notes
median_2014-06-16_volebni_ucast_psp_2_spisene,median_2014-06-16,volebni_ucast_psp_2,spisene,NA,0.09,1017,NA,Kamil Gregor,
median_2014-06-16_volebni_ucast_psp_2_rozhodnene,median_2014-06-16,volebni_ucast_psp_2,rozhodnene,NA,0.364,1017,NA,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_ano,median_2014-06-16,volebni_model_psp_1,ano,NA,0.25,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_cssd,median_2014-06-16,volebni_model_psp_1,cssd,NA,0.215,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_kscm,median_2014-06-16,volebni_model_psp_1,kscm,NA,0.14,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_top09,median_2014-06-16,volebni_model_psp_1,top09,NA,0.135,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_ods,median_2014-06-16,volebni_model_psp_1,ods,NA,0.065,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_kducsl,median_2014-06-16,volebni_model_psp_1,kducsl,NA,0.045,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_usvit,median_2014-06-16,volebni_model_psp_1,usvit,NA,0.04,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_pirati,median_2014-06-16,volebni_model_psp_1,pirati,NA,0.035,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_svobodni,median_2014-06-16,volebni_model_psp_1,svobodni,NA,0.035,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_sz,median_2014-06-16,volebni_model_psp_1,sz,NA,0.02,NA,1017,Kamil Gregor,
median_2014-06-16_volebni_model_psp_1_ostatni,median_2014-06-16,volebni_model_psp_1,ostatni,NA,0.02,NA,1017,Kamil Gregor,
median_2014-07-16_volebni_ucast_psp_2_rozhodneano,median_2014-07-16,volebni_ucast_psp_2,rozhodneano,NA,0.39,1177,NA,Kamil Gregor,
median_2014-07-16_volebni_ucast_psp_2_spiseano,median_2014-07-16,volebni_ucast_psp_2,spiseano,NA,0.195,1177,NA,Kamil Gregor,
median_2014-07-16_volebni_ucast_psp_2_spisene,median_2014-07-16,volebni_ucast_psp_2,spisene,NA,0.095,1177,NA,Kamil Gregor,
median_2014-07-16_volebni_ucast_psp_2_rozhodnene,median_2014-07-16,volebni_ucast_psp_2,rozhodnene,NA,0.32,1177,NA,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_ano,median_2014-07-16,volebni_model_psp_1,ano,NA,0.225,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_cssd,median_2014-07-16,volebni_model_psp_1,cssd,NA,0.2,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_kscm,median_2014-07-16,volebni_model_psp_1,kscm,NA,0.14,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_top09,median_2014-07-16,volebni_model_psp_1,top09,NA,0.125,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_ods,median_2014-07-16,volebni_model_psp_1,ods,NA,0.08,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_kducsl,median_2014-07-16,volebni_model_psp_1,kducsl,NA,0.07,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_usvit,median_2014-07-16,volebni_model_psp_1,usvit,NA,0.055,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_pirati,median_2014-07-16,volebni_model_psp_1,pirati,NA,0.035,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_svobodni,median_2014-07-16,volebni_model_psp_1,svobodni,NA,0.03,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_sz,median_2014-07-16,volebni_model_psp_1,sz,NA,0.025,NA,1177,Kamil Gregor,
median_2014-07-16_volebni_model_psp_1_ostatni,median_2014-07-16,volebni_model_psp_1,ostatni,NA,0.015,NA,1177,Kamil Gregor,
median_2014-08-21_volebni_ucast_psp_2_rozhodneano,median_2014-08-21,volebni_ucast_psp_2,rozhodneano,NA,0.415,1051,NA,Kamil Gregor,
median_2014-08-21_volebni_ucast_psp_2_spiseano,median_2014-08-21,volebni_ucast_psp_2,spiseano,NA,0.16,1051,NA,Kamil Gregor,
median_2014-08-21_volebni_ucast_psp_2_spisene,median_2014-08-21,volebni_ucast_psp_2,spisene,NA,0.075,1051,NA,Kamil Gregor,
median_2014-08-21_volebni_ucast_psp_2_rozhodnene,median_2014-08-21,volebni_ucast_psp_2,rozhodnene,NA,0.35,1051,NA,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_ano,median_2014-08-21,volebni_model_psp_1,ano,NA,0.22,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_cssd,median_2014-08-21,volebni_model_psp_1,cssd,NA,0.215,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_kscm,median_2014-08-21,volebni_model_psp_1,kscm,NA,0.15,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_top09,median_2014-08-21,volebni_model_psp_1,top09,NA,0.12,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_ods,median_2014-08-21,volebni_model_psp_1,ods,NA,0.075,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_kducsl,median_2014-08-21,volebni_model_psp_1,kducsl,NA,0.075,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_usvit,median_2014-08-21,volebni_model_psp_1,usvit,NA,0.05,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_sz,median_2014-08-21,volebni_model_psp_1,sz,NA,0.025,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_pirati,median_2014-08-21,volebni_model_psp_1,pirati,NA,0.025,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_svobodni,median_2014-08-21,volebni_model_psp_1,svobodni,NA,0.02,NA,1051,Kamil Gregor,
median_2014-08-21_volebni_model_psp_1_ostatni,median_2014-08-21,volebni_model_psp_1,ostatni,NA,0.025,NA,1051,Kamil Gregor,
median_2014-10-16_volebni_ucast_psp_2_rozhodneano,median_2014-10-16,volebni_ucast_psp_2,rozhodneano,NA,0.39,1070,NA,Kamil Gregor,
median_2014-10-16_volebni_ucast_psp_2_spiseano,median_2014-10-16,volebni_ucast_psp_2,spiseano,NA,0.165,1070,NA,Kamil Gregor,
median_2014-10-16_volebni_ucast_psp_2_spisene,median_2014-10-16,volebni_ucast_psp_2,spisene,NA,0.06,1070,NA,Kamil Gregor,
median_2014-10-16_volebni_ucast_psp_2_rozhodnene,median_2014-10-16,volebni_ucast_psp_2,rozhodnene,NA,0.385,1070,NA,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_ano,median_2014-10-16,volebni_model_psp_1,ano,NA,0.245,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_cssd,median_2014-10-16,volebni_model_psp_1,cssd,NA,0.21,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_kscm,median_2014-10-16,volebni_model_psp_1,kscm,NA,0.15,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_top09,median_2014-10-16,volebni_model_psp_1,top09,NA,0.105,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_ods,median_2014-10-16,volebni_model_psp_1,ods,NA,0.08,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_kducsl,median_2014-10-16,volebni_model_psp_1,kducsl,NA,0.065,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_usvit,median_2014-10-16,volebni_model_psp_1,usvit,NA,0.055,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_pirati,median_2014-10-16,volebni_model_psp_1,pirati,NA,0.03,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_sz,median_2014-10-16,volebni_model_psp_1,sz,NA,0.02,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_svobodni,median_2014-10-16,volebni_model_psp_1,svobodni,NA,0.02,NA,1070,Kamil Gregor,
median_2014-10-16_volebni_model_psp_1_ostatni,median_2014-10-16,volebni_model_psp_1,ostatni,NA,0.02,NA,1070,Kamil Gregor,
median_2014-11-16_volebni_ucast_psp_2_rozhodneano,median_2014-11-16,volebni_ucast_psp_2,rozhodneano,NA,0.385,1002,NA,Kamil Gregor,
median_2014-11-16_volebni_ucast_psp_2_spiseano,median_2014-11-16,volebni_ucast_psp_2,spiseano,NA,0.175,1002,NA,Kamil Gregor,
median_2014-11-16_volebni_ucast_psp_2_spisene,median_2014-11-16,volebni_ucast_psp_2,spisene,NA,0.07,1002,NA,Kamil Gregor,
median_2014-11-16_volebni_ucast_psp_2_rozhodnene,median_2014-11-16,volebni_ucast_psp_2,rozhodnene,NA,0.37,1002,NA,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_ano,median_2014-11-16,volebni_model_psp_1,ano,NA,0.235,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_cssd,median_2014-11-16,volebni_model_psp_1,cssd,NA,0.21,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_kscm,median_2014-11-16,volebni_model_psp_1,kscm,NA,0.14,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_top09,median_2014-11-16,volebni_model_psp_1,top09,NA,0.105,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_ods,median_2014-11-16,volebni_model_psp_1,ods,NA,0.09,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_kducsl,median_2014-11-16,volebni_model_psp_1,kducsl,NA,0.07,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_usvit,median_2014-11-16,volebni_model_psp_1,usvit,NA,0.04,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_pirati,median_2014-11-16,volebni_model_psp_1,pirati,NA,0.035,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_sz,median_2014-11-16,volebni_model_psp_1,sz,NA,0.025,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_svobodni,median_2014-11-16,volebni_model_psp_1,svobodni,NA,0.025,NA,1002,Kamil Gregor,
median_2014-11-16_volebni_model_psp_1_ostatni,median_2014-11-16,volebni_model_psp_1,ostatni,NA,0.02,NA,1002,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_rozhodneano,cvvm_2016-09-12,volebni_ucast_psp_1,rozhodneano,NA,0.29,999,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_spiseano,cvvm_2016-09-12,volebni_ucast_psp_1,spiseano,NA,0.3,999,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_spisene,cvvm_2016-09-12,volebni_ucast_psp_1,spisene,NA,0.11,999,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_rozhodnene,cvvm_2016-09-12,volebni_ucast_psp_1,rozhodnene,NA,0.22,999,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_bezprava,cvvm_2016-09-12,volebni_ucast_psp_1,bezprava,NA,NA,NA,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_nevi,cvvm_2016-09-12,volebni_ucast_psp_1,nevi,NA,0.08,999,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_ucast_psp_1_bezodpovedi,cvvm_2016-09-12,volebni_ucast_psp_1,bezodpovedi,NA,NA,NA,NA,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_ano,cvvm_2016-09-12,stranicke_preference_psp_1,ano,NA,0.195,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_cssd,cvvm_2016-09-12,stranicke_preference_psp_1,cssd,NA,0.155,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_kscm,cvvm_2016-09-12,stranicke_preference_psp_1,kscm,NA,0.095,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_ods,cvvm_2016-09-12,stranicke_preference_psp_1,ods,NA,0.065,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_kducsl,cvvm_2016-09-12,stranicke_preference_psp_1,kducsl,NA,0.05,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_top09,cvvm_2016-09-12,stranicke_preference_psp_1,top09,NA,0.04,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_pirati,cvvm_2016-09-12,stranicke_preference_psp_1,pirati,NA,0.02,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_sz,cvvm_2016-09-12,stranicke_preference_psp_1,sz,NA,0.015,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_spd,cvvm_2016-09-12,stranicke_preference_psp_1,spd,NA,0.015,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_usvit,cvvm_2016-09-12,stranicke_preference_psp_1,usvit,NA,0.01,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_ostatni,cvvm_2016-09-12,stranicke_preference_psp_1,ostatni,NA,0.02,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_neviostatnivyroky,cvvm_2016-09-12,stranicke_preference_psp_1,neviostatnivyroky,NA,0.09,NA,779,Kamil Gregor,
cvvm_2016-09-12_stranicke_preference_psp_1_zadna,cvvm_2016-09-12,stranicke_preference_psp_1,zadna,NA,0.23,NA,779,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_ano,cvvm_2016-09-12,volebni_model_psp_1,ano,NA,0.285,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_cssd,cvvm_2016-09-12,volebni_model_psp_1,cssd,NA,0.23,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_kscm,cvvm_2016-09-12,volebni_model_psp_1,kscm,NA,0.15,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_ods,cvvm_2016-09-12,volebni_model_psp_1,ods,NA,0.095,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_kducsl,cvvm_2016-09-12,volebni_model_psp_1,kducsl,NA,0.065,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_top09,cvvm_2016-09-12,volebni_model_psp_1,top09,NA,0.065,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_pirati,cvvm_2016-09-12,volebni_model_psp_1,pirati,NA,0.025,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_sz,cvvm_2016-09-12,volebni_model_psp_1,sz,NA,0.025,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_spd,cvvm_2016-09-12,volebni_model_psp_1,spd,NA,0.02,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_usvit,cvvm_2016-09-12,volebni_model_psp_1,usvit,NA,0.01,521,NA,Kamil Gregor,
cvvm_2016-09-12_volebni_model_psp_1_ostatni,cvvm_2016-09-12,volebni_model_psp_1,ostatni,NA,0.03,521,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_rozhodneano,cvvm_2016-10-13,volebni_ucast_psp_1,rozhodneano,NA,0.31,982,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_spiseano,cvvm_2016-10-13,volebni_ucast_psp_1,spiseano,NA,0.25,982,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_spisene,cvvm_2016-10-13,volebni_ucast_psp_1,spisene,NA,0.14,982,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_rozhodnene,cvvm_2016-10-13,volebni_ucast_psp_1,rozhodnene,NA,0.23,982,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_bezprava,cvvm_2016-10-13,volebni_ucast_psp_1,bezprava,NA,NA,NA,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_nevi,cvvm_2016-10-13,volebni_ucast_psp_1,nevi,NA,0.07,982,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_ucast_psp_1_bezodpovedi,cvvm_2016-10-13,volebni_ucast_psp_1,bezodpovedi,NA,NA,NA,NA,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_ano,cvvm_2016-10-13,stranicke_preference_psp_1,ano,NA,0.225,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_cssd,cvvm_2016-10-13,stranicke_preference_psp_1,cssd,NA,0.125,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_kscm,cvvm_2016-10-13,stranicke_preference_psp_1,kscm,NA,0.07,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_ods,cvvm_2016-10-13,stranicke_preference_psp_1,ods,NA,0.05,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_kducsl,cvvm_2016-10-13,stranicke_preference_psp_1,kducsl,NA,0.05,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_top09,cvvm_2016-10-13,stranicke_preference_psp_1,top09,NA,0.035,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_pirati,cvvm_2016-10-13,stranicke_preference_psp_1,pirati,NA,0.025,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_sz,cvvm_2016-10-13,stranicke_preference_psp_1,sz,NA,0.01,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_spd,cvvm_2016-10-13,stranicke_preference_psp_1,spd,NA,0.025,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_ostatni,cvvm_2016-10-13,stranicke_preference_psp_1,ostatni,NA,0.035,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_neviostatnivyroky,cvvm_2016-10-13,stranicke_preference_psp_1,neviostatnivyroky,NA,0.11,NA,756,Kamil Gregor,
cvvm_2016-10-13_stranicke_preference_psp_1_zadna,cvvm_2016-10-13,stranicke_preference_psp_1,zadna,NA,0.24,NA,756,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_ano,cvvm_2016-10-13,volebni_model_psp_1,ano,NA,0.345,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_cssd,cvvm_2016-10-13,volebni_model_psp_1,cssd,NA,0.195,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_kscm,cvvm_2016-10-13,volebni_model_psp_1,kscm,NA,0.1,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_ods,cvvm_2016-10-13,volebni_model_psp_1,ods,NA,0.09,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_kducsl,cvvm_2016-10-13,volebni_model_psp_1,kducsl,NA,0.08,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_top09,cvvm_2016-10-13,volebni_model_psp_1,top09,NA,0.06,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_pirati,cvvm_2016-10-13,volebni_model_psp_1,pirati,NA,0.03,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_sz,cvvm_2016-10-13,volebni_model_psp_1,sz,NA,0.015,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_spd,cvvm_2016-10-13,volebni_model_psp_1,spd,NA,0.04,470,NA,Kamil Gregor,
cvvm_2016-10-13_volebni_model_psp_1_ostatni,cvvm_2016-10-13,volebni_model_psp_1,ostatni,NA,0.045,470,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_ano,cvvm_2013-11-14,volebni_model_psp_1,ano,NA,0.245,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_cssd,cvvm_2013-11-14,volebni_model_psp_1,cssd,NA,0.24,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_kscm,cvvm_2013-11-14,volebni_model_psp_1,kscm,NA,0.18,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_top09,cvvm_2013-11-14,volebni_model_psp_1,top09,NA,0.09,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_kducsl,cvvm_2013-11-14,volebni_model_psp_1,kducsl,NA,0.07,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_usvit,cvvm_2013-11-14,volebni_model_psp_1,usvit,NA,0.06,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_ods,cvvm_2013-11-14,volebni_model_psp_1,ods,NA,0.04,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_sz,cvvm_2013-11-14,volebni_model_psp_1,sz,NA,0.03,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_pirati,cvvm_2013-11-14,volebni_model_psp_1,pirati,NA,0.025,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_svobodni,cvvm_2013-11-14,volebni_model_psp_1,svobodni,NA,0.01,570,NA,Kamil Gregor,
cvvm_2013-11-14_volebni_model_psp_1_ostatni,cvvm_2013-11-14,volebni_model_psp_1,ostatni,NA,0.01,570,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_ano,cvvm_2014-01-16,volebni_model_psp_1,ano,NA,0.25,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_cssd,cvvm_2014-01-16,volebni_model_psp_1,cssd,NA,0.27,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_kscm,cvvm_2014-01-16,volebni_model_psp_1,kscm,NA,0.145,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_top09,cvvm_2014-01-16,volebni_model_psp_1,top09,NA,0.12,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_kducsl,cvvm_2014-01-16,volebni_model_psp_1,kducsl,NA,0.065,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_usvit,cvvm_2014-01-16,volebni_model_psp_1,usvit,NA,0.05,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_ods,cvvm_2014-01-16,volebni_model_psp_1,ods,NA,0.05,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_sz,cvvm_2014-01-16,volebni_model_psp_1,sz,NA,0.015,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_pirati,cvvm_2014-01-16,volebni_model_psp_1,pirati,NA,0.015,625,NA,Kamil Gregor,
cvvm_2014-01-16_volebni_model_psp_1_ostatni,cvvm_2014-01-16,volebni_model_psp_1,ostatni,NA,0.02,625,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_ano,cvvm_2014-02-06,volebni_model_psp_1,ano,NA,0.25,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_cssd,cvvm_2014-02-06,volebni_model_psp_1,cssd,NA,0.28,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_kscm,cvvm_2014-02-06,volebni_model_psp_1,kscm,NA,0.15,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_top09,cvvm_2014-02-06,volebni_model_psp_1,top09,NA,0.11,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_kducsl,cvvm_2014-02-06,volebni_model_psp_1,kducsl,NA,0.055,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_usvit,cvvm_2014-02-06,volebni_model_psp_1,usvit,NA,0.03,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_ods,cvvm_2014-02-06,volebni_model_psp_1,ods,NA,0.075,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_sz,cvvm_2014-02-06,volebni_model_psp_1,sz,NA,0.02,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_pirati,cvvm_2014-02-06,volebni_model_psp_1,pirati,NA,0.02,680,NA,Kamil Gregor,
cvvm_2014-02-06_volebni_model_psp_1_ostatni,cvvm_2014-02-06,volebni_model_psp_1,ostatni,NA,0.01,680,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_ano,cvvm_2014-03-06,volebni_model_psp_1,ano,NA,0.28,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_cssd,cvvm_2014-03-06,volebni_model_psp_1,cssd,NA,0.24,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_kscm,cvvm_2014-03-06,volebni_model_psp_1,kscm,NA,0.14,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_top09,cvvm_2014-03-06,volebni_model_psp_1,top09,NA,0.11,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_kducsl,cvvm_2014-03-06,volebni_model_psp_1,kducsl,NA,0.06,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_usvit,cvvm_2014-03-06,volebni_model_psp_1,usvit,NA,0.05,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_ods,cvvm_2014-03-06,volebni_model_psp_1,ods,NA,0.06,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_sz,cvvm_2014-03-06,volebni_model_psp_1,sz,NA,0.03,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_pirati,cvvm_2014-03-06,volebni_model_psp_1,pirati,NA,0.015,584,NA,Kamil Gregor,
cvvm_2014-03-06_volebni_model_psp_1_ostatni,cvvm_2014-03-06,volebni_model_psp_1,ostatni,NA,0.01,584,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_ano,cvvm_2014-04-10,volebni_model_psp_1,ano,NA,0.3,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_cssd,cvvm_2014-04-10,volebni_model_psp_1,cssd,NA,0.25,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_kscm,cvvm_2014-04-10,volebni_model_psp_1,kscm,NA,0.135,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_top09,cvvm_2014-04-10,volebni_model_psp_1,top09,NA,0.105,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_kducsl,cvvm_2014-04-10,volebni_model_psp_1,kducsl,NA,0.065,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_usvit,cvvm_2014-04-10,volebni_model_psp_1,usvit,NA,0.03,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_ods,cvvm_2014-04-10,volebni_model_psp_1,ods,NA,0.06,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_sz,cvvm_2014-04-10,volebni_model_psp_1,sz,NA,0.025,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_pirati,cvvm_2014-04-10,volebni_model_psp_1,pirati,NA,0.01,574,NA,Kamil Gregor,
cvvm_2014-04-10_volebni_model_psp_1_svobodni,cvvm_2014-04-10,volebni_model_psp_1,svobodni,NA,0.01,574,NA,Kamil Gregor,
